chunk,document_id,part_id,cluster
"Обновленный Помощник Хотим напомнить, что в декабре мы обновили Помощника его ответы стали более живые, а вопросов, на которые он может ответить, теперь еще больше. Также раздел переехал вместо перехода в отдельную вкладку, вы можете запустить окно поверх любой вкладки по кнопке в правом нижнем углу, не прерывая работу. Мы активно развиваем функционал: 1 В Помощника был встроен поиск по ШК, теперь найти информацию о конкретном товаре стало еще проще. Тут же вы можете увидеть историю движения товара, номер ячейки и отметку о браке. 2 Мы запускаем телеграм бота wb_point_poiskovik_bot: бот также способен принимать вопросы и искать ответы в нашей базе знаний. Основная концепция: один вопрос один ответ, но бот способен поддерживать диалог. Этот функционал будет всегда под рукой надеемся, вам будет удобно. В период новогодних праздников произошли сбои в работе Помощника, и его ответы не всегда корректно отражали темы ваших вопросов, что могло затруднить рабочие процессы. Мы хотели бы принести свои извинения за доставленные неудобства, ошибки уже были устранены. Работа над улучшением Помощника ведется постоянно, и в этом нам очень помогают ваши оценки ответов. Пожалуйста, просим вас после каждого обращения к Помощнику ставить лайк, если ответ вам помог, и дизлайк, если ответ не был полезен или возникла ошибка. Все оценки просматриваются, на их основе мы можем оперативно устранять недоработки",9,0.0,0
"Оспаривание зависших ШК и подмен Зависшие ШК это ШК, которые зависли на одном из этапов движения. Если товар завис непосредственно на пункте выдачи, с ПВЗ будет удержана его полная стоимость. Как оспорить удержание за зависший ШК? В течение 7 дней с момента появления товара в отчете Зависшие ШК: перейдите в раздел Зависшие ШК и в отчете выберите товар, для которого будет создан тикет нажмите Оспорить удержание или Оспорить все товары и заполните форму, приложив все необходимые видео Подмена это товар, пришедший со склада или возвращенный от клиента, который не соответствует товару в заказе: недокомплект, неверное вложение не тот товар, цвет, размер, б у, разнопарка. Подмены сначала выставляются к удержанию без списания денежных средств. Как оспорить удержание за подмену? В течение 7 дней с момента появления товара в отчете К удержанию в разделе Подмены: нажмите кнопку Оспорить напротив нужного товара, заполните форму, приложив все необходимые видео если товар был отправлен с ПВЗ и соответствовал характеристикам в карточке, добавьте видео всех этапов работы с этим товаром Важно: Видео с телефона не может служить доказательством для оспаривания, а видео с камер нужно предоставлять с тайм кодом. Формировать и закрывать возвратные коробки нужно под камерами. Видео должно быть доступно без скачивания, паролей и прочих блокировок. Не помещайте видео в разные папки облачного хранилища, а также не удаляйте его до окончания оспаривания. Нашим специалистам может потребоваться дополнительная информация, пожалуйста, не забывайте ее своевременно предоставить. Если менеджер запросил дополнительные данные, но в течение 72 часов вы не предоставили ответ тикет закроется автоматически, а создать обращение повторно будет невозможно. Подробные инструкции вы можете найти здесь: По оспариванию зависших ШК: https://point-learning.wb.ru/media/14 По оспариванию подмен: https://point-learning.wb.ru/media/15 инструкция тикеты подмены",9,0.0,1
"Режим работы для действующих ПВЗ с высоким оборотом Ранее мы сообщали о том, что с 16 января 2024 года все ПВЗ, достигшие оборота в 8 млн рублей и более за последние 30 дней, должны самостоятельно увеличить часы работы и выставить режим с 10:00 до 22:00. Мы проанализировали условия и решили убрать ограничение по времени с 10:00 до 22:00. При достижении пунктом выдачи оборота в 8 и более млн рублей, ПВЗ должен увеличить свой режим работы на 1 час, но выставлять время с 10:00 до 22:00 не обязательно. Если ваш пункт выдачи работает с 9 утра, вы можете выставить график с 9:00 до 21:00. Важно только то, чтобы при достижении оборота в 8 и более млн рублей пункт работал не менее 12 часов. При желании вы можете дополнительно увеличить свое время работы, но не более, чем на три часа. Изменения вступают в силу с 3 февраля, оферта будет обновлена соответствующим образом",9,0.0,0
"Мотивация за установку электронного замка Ранее мы сообщали вам о том, что после активации электронного замка на баланс вашего личного кабинета поступит мотивация в размере 10 000 рублей. Мы пересмотрели решение о сумме мотивации и не только решили ее увеличить, но и сделать ее ступенчатой. Выплата будет зависеть от оборота вашего ПВЗ: 0 5 млн 17 000 рублей 5 7 млн 18 700 рублей 7 9 млн 20 400 рублей 9 11 млн 22 100 рублей 11 и более млн 23 800 рублей При возникновении вопросов об электронных замках вы можете создать тикет Электронный замок в веб версии по кнопке Создать тикет. Наш специалист оперативно свяжется с вами и поможет",9,0.0,0
"Итоги конференции на тему Переупаковка товаров на ПВЗ Спасибо всем присутствовавшим на конференции! На встрече мы обсудили важные вопросы, вот ответы на некоторые из них: Что такое переупаковка? Новый функционал, который подразумевает смену WB стикера и дополнительную упаковку возвратного товара в сейф пакет. Зачем нужна переупаковка товара на ПВЗ? Она поможет снизить количество брака и подмен, так как осуществив переупаковку, вы сможете заверить, что товар в надлежащем виде и подлежит дальнейшей реализации. Дополнительная упаковка товара в сейф пакет обеспечивает конфиденциальность и его дополнительную защиту во время транспортировки. Нужно ли выделять дополнительное место для переупаковки? Для осуществления процесса переупаковки не требуется выделять дополнительное место, переупаковка происходит на рабочем месте менеджера под камерами. Как подключиться к переупаковке? Вам позвонит менеджер WB Point, презентует функционал и предоставит подробную инструкцию по работе с переупаковкой, а также по приобретению необходимых расходников. Где взять материалы для переупаковки? Все ссылки для приобретения расходных материалов предоставляет менеджер во время консультации. Есть ли компенсация расходников? Да, компенсация за сейф пакет от 3 до 10 рублей, в зависимости от его размера. Мы проанализировали возможные расходы на переупаковку закупочная стоимость сейф пакетов, которые мы рекомендуем, не превышает 10 руб, их мы компенсируем в полном объеме. Стоимость 1 шт термоэтикетки составляет 0,14 копеек, ее мы также заложили в мотивацию, которая рассчитана на основе расходов нашего склада на переупаковку. В итоге мотивация+компенсация за пакет превышает затраты на переупаковку. Дополнительную информацию вы найдете в прикрепленном документе. Напоминаем, что в понедельник 22.01 в 15:00 будет проведена еще одна конференция на тему Переупаковка товара, очень ждем вас на ней!",9,0.0,0
"Гарантированная красная зона после подачи заявки Все чаще возникают случаи подачи заявок на открытие с целью временно занять удобную локацию. Заявка на открытие подается, место занимается, но в последствии ПВЗ не открывается из за этого ответственные партнеры не могут открыть ПВЗ в нужном им месте. Мы внесли изменение в оплату заявки на открытие нового ПВЗ. Теперь важно сразу после одобрения заявки оплатить гарантийный взнос 50 000 рублей и прикрепить платежное поручение в заявку. Помимо платежного поручения к заявке необходимо прикрепить заключенный договор на аренду помещения для ПВЗ. Почему это важно: если обработка платежа задерживается или произошла некорректно, наши специалисты смогут проверить его по прикрепленному платежному поручению. после успешной проверки платежа ваша заявка отобразится на тепловой карте, а вокруг появится красная зона. Платеж обрабатывается автоматически в течение 3 5 дней. Если платеж не пройдет и платежное поручение не будет прикреплено, заявка удалится как неоплаченная. Как правильно оплачивать гарантийный взнос? Вносить оплату необходимо только с юридического лица. Оплата взноса совершается только по той заявке, по которой будет открыт новый ПВЗ. Подобрать удобную локацию для открытия ПВЗ и ознакомиться с подробными условиями вы можете на тепловой карте по ссылке https://pvz-stat-map.wildberries.ru/ открытие баланс",9,0.0,1
"Изменения в договоре оферте: Переезд ПВЗ Открываясь в том или ином районе, не всегда можно рассчитать, насколько будет востребован ваш пункт выдачи, поэтому может возникнуть необходимость в расширении и улучшении помещения. Одним из способов осуществления этого является процесс переезда пункта в радиусе 500 метров от текущего месторасположения. В договор оферту было внесено изменение, затронувшее процесс переезда, поэтому, пожалуйста, внимательно с ним ознакомьтесь: В Приложение 2 к оферте Регламент состояния ПВЗ был добавлен пункт 14, который сообщает о том, что пункт выдачи вправе изменить свое месторасположение, если продолжительность его работы составит не менее 6 месяцев. Изменения вступают в силу с 17 января 2024 года. Пожалуйста, ознакомьтесь с ответственностью за несоблюдение этого пункта в договоре оферте. оферта",9,0.0,0
"Установка электронных замков Напоминаем вам о том, что на пунктах выдачи должен быть установлен электронный замок как на действующих, так и на только открывающихся. Электронный замок помогает повысить безопасность вашего ПВЗ вы получаете уведомления о любом действии с замком. Перед установкой электронного замка рекомендуется создавать тикет на тему Электронный замок. Наши специалисты связываются с вами и отвечают на все интересующие вопросы помогают подобрать качественный замок, который подойдет для двери вашего ПВЗ. Помимо подбора электронного замка, мы оказываем бесплатную помощь с его установкой по Москве и МО после консультации направляем бригаду наших специалистов на ПВЗ. После активации электронного замка на баланс вашего личного кабинета в течение 30 дней поступает мотивация, которая зависит от оборота вашего ПВЗ. Хотим отметить, что не на всех пунктах выдачи есть техническая возможность для установки электронного замка. Каждый случай рассматривается индивидуально нашими сотрудниками после создания тикета. Просим вас ответственно подходить к установке электронного замка. Если вы согласились на его установку, и к вам направили бригаду специалистов, но по приезде мастеров отказываетесь последует ответственность, ознакомиться с которой подробнее вы можете в пункте 12 Приложения 2 к оферте Регламент состояния ПВЗ. Более подробную информацию о сроках установки, заказе и активации электронного замка вы можете узнать на нашем промо сайте https://point-promo.wb.ru/elock",9,0.0,1
"Запуск новой мотивации приемки Ранее мы сообщали вам о том, что в некоторых регионах в тестовом режиме будут запущены новые условия приемки товара на ПВЗ. Сегодня, 29 января, новая мотивация приемки запущена в: Пермском крае Ленинградской области Новосибирской области Саратовской области Для того, чтобы в вашем личном кабинете отображалась новая статистика для данных регионов, необходимо обновить мобильное приложение: для Android по ссылке https://play.google.com/store/apps/details?id=com.wbextdelivery для iOS по ссылке https://apps.apple.com/ru/app/wb-point/id1528507238 Новый алгоритм рассчитывает среднюю скорость приемки одного товара в зависимости от того, где находится ПВЗ, какой у пункта выдачи оборот, какой день недели на момент приемки, а также в какое время принимается товар. приемка",9,0.0,0
"Заявка на открытие нового ПВЗ Обращаем ваше внимание, что с момента подачи заявки на открытие нового ПВЗ у вас есть 30 дней на то, чтобы подготовить ваш пункт выдачи к открытию установить видеонаблюдение и подключить один из рекомендованных видеосервисов, завершить ремонт в соответствии с брендбуком, установить световую вывеску и электронный замок. Важно подключать именно рекомендованные сервисы из списка, который расположен на нашем промо сайте https://point-promo.wb.ru/contractors Если в течение 30 дней вы не активируете свой ПВЗ заявка будет удалена автоматически. По истечении срока восстановить заявку будет невозможно. Если при подаче заявки была зона для открытия, но потом пропала она также не возвращается. Установка электронного замка является обязательным условием для активации ПВЗ. Чтобы грамотно подобрать замок именно для вашей двери, перед заказом и установкой замка создайте тикет Электронный замок наши специалисты ответят на любой вопрос об электронных замках. Приложите фото вашей двери, на которую планируется установка замка, и дождитесь ответа на обращение Более подробную информацию о сроках установки, заказе и активации электронного замка вы можете узнать на нашем промо сайте https://point-promo.wb.ru/elock открытие",9,0.0,1
"Токен видеонаблюдения Напоминаем, что на вашем пункте выдачи должны быть установлены и настроены видеокамеры, а также добавлен токен в личном кабинете для предоставления доступа к сервисам облачного хранилища. Токены есть только у тех сервисов видеонаблюдения, которые вы можете выбрать в графе Выберите сервис. Если вашего провайдера нет в списке, пожалуйста, добавьте корректную ссылку на сервис в личном кабинете, а также укажите корректные логин и пароль. Мы ведем технические работы над тем, чтобы добавить в раздел все видеосервисы, поэтому токены появятся позже. Ознакомиться подробнее с информацией о видеонаблюдении вы можете в пункте 6 договора оферты и по тегу видеонаблюдение в новостном канале. С техническими требованиями к видеокамерам вы можете ознакомиться в Приложении 6 к договору оферте Технические стандарты оборудования. видеонаблюдение",9,0.0,0
"Изменение лимитов ШК в веб версии программы Мы постоянно работаем над совершенствованием рабочей программы, поэтому рады сообщить, что в веб версию был добавлен раздел Лимиты ШК. Теперь вы можете самостоятельно изменить лимиты ШК на своем пункте выдачи не только в мобильном приложении, но и в веб версии программы. Чтобы изменить лимит, передвиньте скроллер на нужный коэффициент. Вы можете снизить лимиты, если понимаете, что ПВЗ не справляется с нынешней нагрузкой. Как рассчитывается лимит ШК? Площадь ПВЗ 20 коэффициент Диапазон изменения коэффициента варьируется от 1 до 2, шаг указан под скроллером",9,0.0,0
"Активация и открытие электронного замка Хотим сообщить, что мобильное приложение WB Point было обновлено. Одной из функций новинок стала возможность передачи прав на активацию и открытие электронного замка сотрудникам вашего ПВЗ. Приложение доступно для всех пользователей: Android по ссылке https://play.google.com/store/search?q=wb+point&c=apps iOS по ссылке https://apps.apple.com/ru/app/wb-point/id1528507238 Как это работает? Собственник пункта выдачи может передать права на активацию и открытие замка своему управляющему. Обычному сотруднику возможна передача прав только на открытие электронного замка. Сделать это может как собственник, так и управляющий. Как передать права сотруднику? В разделе Сотрудники выбрать сотрудника, которому вы хотите передать права нажать Редактировать. Во вкладке Могу менять нажать Редактировать и поставить нужные галочки. Напоминаем, что контроллер и блок питания необходимо заказывать на нашем сайте по ссылке https://www.wildberries.ru/catalog/206479509/detail.aspx?targetUrl=SP Только в этом случае мы сможем гарантировать их исправность, безопасность эксплуатации и корректную работу. Подробнее о сроках установки, заказе и активации электронного замка вы можете узнать на нашем промо сайте https://point-promo.wb.ru/elock",9,0.0,0
Подключение к Ivideon Напоминаем вам о необходимости использования рекомендованных сервисов видеонаблюдения. Одним из таких является Ivideon. Для вашего удобства мы подготовили подробную инструкцию по подключению этого видеосервиса. Ознакомиться с инструкцией вы можете в приложенном документе. видеонаблюдение инструкция,9,0.0,0
"Своевременное пополнение баланса собственника В ходе ежедневной работы пункта выдачи могут возникать ситуации, когда баланс становится отрицательным например, происходит удержание за брак или не поступивший на склад возврат. Важно пополнять баланс своевременно, так как если сумма долга 10 000 и более, то ПВЗ временно деактивируется. Это значит, что пункт выдачи скрывается с карты и становится недоступен к новым заказам. При этом пункт продолжает получать заказанные ранее товары, выдавать заказы и проводить возвраты. При временной деактивации вам поступит push уведомление, также в день деактивации с вами свяжется наш специалист, поэтому, пожалуйста, оставайтесь на связи в течение всего рабочего времени ПВЗ. Как можно пополнить баланс до положительных значений? Ответ находится здесь: https://t.me/c/1443287204/2137 Узнать подробнее об ответственности за поддержание баланса в минусовом состоянии вы можете в пунктах 6.6, 6.7 и 6.8 договора оферты. баланс",9,0.0,1
"Расписание обучения для новых сотрудников ПВЗ Вчера, 12 февраля, мы анонсировали запуск обучения для новых сотрудников на ПВЗ и провели опрос об удобном времени проведения. Мы понимаем, что сотрудники находятся в разных регионах с разными часовыми поясами, поэтому на основе самых популярных ответов составили следующее расписание обучения: понедельник, среда и пятница 10:00 МСК вторник и четверг 16:00 МСК О последующих возможных изменениях в расписании мы сообщим в новостном канале. Присоединиться ко встрече ваши сотрудники могут по ссылке: https://stream.wb.ru/room/servisPVZ конференция",9,0.0,0
"Мотивация за повышение видимости ПВЗ Важно повышать видимость бренда на улицах. Чем заметнее вывеска и чем ярче она светит в вечернее время, тем выше показатель узнаваемости бренда это способствует повышению посещаемости ваших ПВЗ. Мы ввели новое понятие индекс видимости вывесок. Это показатель, оценивающий, как часто люди видят Wildberries, проходя мимо пунктов выдачи. При определении индекса видимости мы учитываем количество жителей в домах, трафик в метро и у автобусных остановок, просмотры билбордов, а также посещаемость ТЦ, магазинов и аптек на территории РФ. Видимость вывески также зависит от ее типа: градиентные или белые вывески размера 300 400 500 другой тип вывесок, например: 2 буквы WB, облако или вывески со старыми подложками установлена ли вывеска вообще Пунктам выдачи, вывески которых получили высокий индекс, будет начислена мотивация, которая для каждого ПВЗ рассчитывается индивидуально. Ознакомиться с ответственностью за отсутствие рабочей и светящейся круглосуточно вывески на ПВЗ вы можете в пункте 1.3 Приложения 5 к Оферте Правила оказания услуг в ПВЗ. Это не касается тех пунктов выдачи, у которых вывеска в пути или ожидается ее установка. Первые суммы мотивации были начислены на прошлой неделе, а уже сегодня ПВЗ с высоким индексом видимости получат новую выплату. Выплаты будут продолжаться, поэтому, пожалуйста, поддерживайте вывеску в исправном и включенном состоянии круглосуточно. Мы видим ваши вопросы о скорости доставки вывесок и активно работаем над решением мы подключаем еще одного поставщика, поэтому вывески в скором времени появятся в наличии. вывески",9,0.0,0
"Обновление Помощника Мы постоянно ведем работу над улучшением функционала Помощника и расширяем его возможности, поэтому добавили новый канал коммуникации для собственников, где можно сообщить о возникшей проблеме. У Помощника появилась новая кнопка Сообщить о проблеме, она находится в правом нижнем углу см. скрин. После нажатия на кнопку вам откроется форма, в которой вы сможете сообщить о проблеме, возникшей при работе программы или других сервисов. Мы будем регулярно просматривать ваши обращения и оперативно реагировать на них. Обратите внимание, что текст в форме должен содержать не менее 50 символов и не более 1000. новый_функционал",9,0.0,0
"Зависимость лимитов ШК от среднего рейтинга ПВЗ Мы понимаем, что при возрастании объема поступающих заказов на ПВЗ может снизиться скорость и качество обслуживания клиентов, потому что зачастую на ПВЗ работает только один сотрудник даже в час пик. Возникают очереди, снижается лояльность клиентов, ухудшаются оценки и падает рейтинг ПВЗ. В связи с чем мы решили вернуть функционал, который будет работать автоматически это ступенчатое снижение лимитов в зависимости от разницы рейтинга конкретного ПВЗ от среднего рейтинга по региону. Ознакомиться с взаимосвязью коэффициента лимитов ШК и разницей рейтинга определенного ПВЗ от среднего регионального вы можете на фото. Вместе с повышением среднего рейтинга вашего ПВЗ коэффициент лимитов ШК также будет расти. лимиты рейтинг",9,0.0,0
"Контроллер для электронного замка в подарок При активации ПВЗ мы бесплатно предоставляем контроллер и блок питания в количестве 1 шт на 1 пункт выдачи заказов. Контроллер и блок питания необходимо заказывать только на нашем сайте по ссылке https://www.wildberries.ru/catalog/206479509/detail.aspx?targetUrl=SP Пожалуйста, не смущайтесь высокой цены. Цена временно повышена до 20 000 руб эта мера помогает препятствовать перепродаже контроллеров на сторонних площадках. Мы не рекомендуем заказ контроллеров на сторонних площадках, так как не гарантируем их качество, безопасность и корректность работы. Чтобы получить контроллер в подарок, добавьте товар в корзину в веб версии с аккаунта собственника и выберите в способах оплаты заказа Вывеска контроллер в подарок. Узнать подробнее о заказе, установке и монтаже электронного замка можно здесь https://point-promo.wb.ru/elock",9,0.0,0
"Ревизия качества работы ПВЗ В настоящее время проводится проверка качества работы пунктов выдачи заказов. В связи с этим просим вас проверить актуальность данных по видеонаблюдению, которые указаны в личном кабинете видеосервиса. Воспользуйтесь браузером, через который вход в личный кабинет видеосервиса ранее не совершался и где отключено автозаполнение логина и пароля. Пожалуйста, введите вручную логин и пароль в новом браузере и далее проверьте корректность указанных данных. Вы также можете воспользоваться режимом инкогнито или почистить файлы cookie в браузере, после чего проверить переданные логин и пароль на работоспособность. Напоминаем, что в течение всего рабочего времени вашего ПВЗ важно оставаться с нами на связи. Наши специалисты могут позвонить по вопросам работы сотрудника или состояния пункта выдачи. Ваш пункт выдачи могут посетить тайные покупатели, поэтому, пожалуйста, не забывайте о поддержании уровня сервиса",9,0.0,1
"Гибкие тарифы для Казахстана Ранее мы сообщали вам о том, что сегодня, 29 января, в Казахстане начнет действовать линейка гибких тарифов, включающая в себя зонированную тарификацию. Хотим проинформировать вас о том, что запуск гибких тарифов для Казахстана временно отложен. О точной дате запуска мы сообщим в новостном канале, поэтому, пожалуйста, следите за обновлениями. тарифы",9,0.0,0
"Режим работы для новых ПВЗ с 01.01.2024 Ранее мы сообщали вам о 12 часовом режиме работы для новых пунктов выдачи, которые откроются после 01.01.2024 года. Пункты выдачи, которые подадут заявку на открытие с 1 января 2024, будут иметь 12 часовой график. Какой график нужно установить для ПВЗ? Время работы ПВЗ нужно установить с 10:00 до 22:00. При желании вы можете увеличить свое время работы, но не более, чем на три часа. Как изменить график пункта выдачи? Вы можете редактировать график пункта выдачи в мобильном приложении: выберите нужный ПВЗ и нажмите Редактировать данные, заполните поля, указав начало дня в 10 часов, а конец дня в 22 часа. После того, как график будет установлен, мы оповестим клиентов об этом в пуш уведомлении. открытие",9,0.0,0
"Смена графика работы в малонаселенных пунктах Ранее мы сообщали вам о том, что ПВЗ, заявка на открытие которых была подана с 1 января 2024 года, будут иметь 12 часовой график с 10:00 до 22:00. Также информировали о том, что с 16 января 2024 года все ПВЗ с оборотом 8 и более млн рублей должны самостоятельно увеличить часы работы и выставить режим с 10:00 до 22:00. Мы понимаем, что не все ПВЗ с высоким оборотом находятся в крупных регионах и имеют необходимость в увеличении часов работы. В связи с этим будет запущен функционал для смены графика работы в малонаселенных пунктах. Такие ПВЗ смогут установить режим работы менее 11 12 часов. Дату запуска, а также подробную инструкцию мы предоставим в новостном канале позднее, пожалуйста, следите за обновлениями. Как будет работать функционал? В мобильном приложении вы сможете подать заявку на изменение графика работы вашего ПВЗ, подробную инструкцию мы предоставим в новостном канале позднее, поэтому, пожалуйста, следите за обновлениями. Что входит в заявку? график работы, который вы хотите установить для вашего ПВЗ причина смены графика Наши специалисты рассматривают каждую заявку индивидуально. После одобрения заявки вы сможете изменить режим работы вашего ПВЗ. новый_функционал",9,0.0,0
"Аудит ПВЗ: Вывески Ранее мы подробно рассказывали вам о требованиях к вывескам ПВЗ, а также об аудите. Хотим проинформировать вас, что крайний день для прохождения аудита 28.01 до 12:00 МСК. Сегодня для вас будет создан тикет аудит, в который нужно приложить фото светящейся вывески вашего ПВЗ. Сделать это может как менеджер, так и собственник. С андроида можно пройти аудит через мобильную версию приложения, если у вас iOS то с ЛК в web версии. Если ваш ПВЗ открылся совсем недавно, а вывеску еще не успели получить, приложите фото фасада с подписью, что вывеска пока не установлена. Напоминаем, что на данный момент световые вывески должны работать ежедневно и круглосуточно. Чтобы избежать недопонимания, просим вас фотографировать вывески в ночное время суток. Обращаем ваше внимание, что отсутствие ответа на тикет будет засчитано как то, что вывеска не светится 24 7, а значит не соответствует регламенту. В таком случае ПВЗ получит штраф",9,0.0,0
